name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"San Juan City, National Capital Region, Philippines",2025-04-15,29.2,25.0,26.5,77.1,2.935,27.5
"San Juan City, National Capital Region, Philippines",2025-04-16,28.6,24.5,26.3,73.7,2.1,26.6
