name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Malabon City, National Capital Region, Philippines",2025-04-15,34.9,28.6,31.0,70.6,6.7,19.7
"Malabon City, National Capital Region, Philippines",2025-04-16,33.6,26.5,29.8,65.3,2.6,11.5
