name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Manila City, National Capital Region, Philippines",2025-04-15,34.9,28.8,31.1,70.4,4.0,20.3
"Manila City, National Capital Region, Philippines",2025-04-16,34.0,27.4,30.0,64.8,3.5,26.3
