name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"San Juan City, National Capital Region, Philippines",2025-04-12,28.8,24.4,26.3,31.8,24.4,27.3,22.5,80.1,4.3,80.6,62.5,['rain'],0.0,0.0,23.4,22.3,118.2,,56.9,21.1,281.7,24.3,10.0,10.0,06:09:30,18:40:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,"['F4325', 'TJSJ', 'TJNR']"
