name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mandaluyong City, National Capital Region, Philippines",2025-04-12,36.0,28.0,31.0,41.8,30.6,35.4,23.1,63.8,0.1,100.0,4.17,['rain'],0.0,0.0,31.0,23.4,118.5,,51.0,14.7,182.4,15.9,6.0,30.0,05:44:06,18:09:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,"['RPLL', 'E0758']"
