name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Quezon City, National Capital Region, Philippines",2025-04-15,34.9,28.8,31.1,70.5,6.7,20.4
"Quezon City, National Capital Region, Philippines",2025-04-16,33.6,26.5,29.8,65.3,2.6,11.5
