name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"San Juan, National Capital Region, Philippines",2000-01-01,31.1,25.1,27.7,73.4,0.133,18.4
"San Juan, National Capital Region, Philippines",2000-01-02,31.1,24.1,27.6,74.5,0.084,14.8
"San Juan, National Capital Region, Philippines",2000-01-03,31.1,24,27,71.3,0.004,29.5
"San Juan, National Capital Region, Philippines",2000-01-04,30.8,23.1,26.8,68,0,33.5
"San Juan, National Capital Region, Philippines",2000-01-05,31.1,23.1,27,70.2,0.002,18.4
"San Juan, National Capital Region, Philippines",2000-01-06,31.1,24.1,27.2,73.2,0.015,14.8
"San Juan, National Capital Region, Philippines",2000-01-07,32.1,23.1,26.9,72.5,0.199,13
"San Juan, National Capital Region, Philippines",2000-01-08,30.5,24.1,27,75.3,0.025,18.4
"San Juan, National Capital Region, Philippines",2000-01-09,31.6,24.1,27.3,71.9,0,14.8
"San Juan, National Capital Region, Philippines",2000-01-10,32.1,24.1,27.8,71.3,0,18.4
"San Juan, National Capital Region, Philippines",2000-01-11,32.1,25.4,27.9,70.8,0.001,18.4
"San Juan, National Capital Region, Philippines",2000-01-12,31.1,23.1,26.9,72.3,0.056,14.8
"San Juan, National Capital Region, Philippines",2000-01-13,31.1,23.1,26.8,74,0.021,14.8
"San Juan, National Capital Region, Philippines",2000-01-14,31.1,24.1,27.7,73.3,0.005,18.4
"San Juan, National Capital Region, Philippines",2000-01-15,31.1,24.6,27.8,72.3,0.305,20.5
"San Juan, National Capital Region, Philippines",2000-01-16,31.1,23.1,27.7,70.8,0,14.8
"San Juan, National Capital Region, Philippines",2000-01-17,31.1,22.1,27.1,71,0.002,14.8
"San Juan, National Capital Region, Philippines",2000-01-18,30.1,25.1,26.8,72.5,0.563,22.3
"San Juan, National Capital Region, Philippines",2000-01-19,29.5,24.1,26.9,70.6,0.069,18.4
"San Juan, National Capital Region, Philippines",2000-01-20,29.9,23,26.2,72.1,0.027,22.3
"San Juan, National Capital Region, Philippines",2000-01-21,28.1,23.1,24.8,83,3.223,16.6
"San Juan, National Capital Region, Philippines",2000-01-22,26.1,23.1,24.1,85.7,12.775,18.4
"San Juan, National Capital Region, Philippines",2000-01-23,30.1,22.1,25.9,71.8,1.833,27.7
"San Juan, National Capital Region, Philippines",2000-01-24,31.1,23.1,26.7,66.5,0.006,33.5
"San Juan, National Capital Region, Philippines",2000-01-25,30.1,22.7,26.5,67.5,0.002,22.3
"San Juan, National Capital Region, Philippines",2000-01-26,29.3,23.1,26.2,66.6,0.3,18.4
"San Juan, National Capital Region, Philippines",2000-01-27,27.1,23.1,24.7,77.1,2.686,17.6
"San Juan, National Capital Region, Philippines",2000-01-28,28.1,22.1,24.5,73.9,0.773,33.5
"San Juan, National Capital Region, Philippines",2000-01-29,27.1,22.1,24.1,69.1,0.137,25.9
"San Juan, National Capital Region, Philippines",2000-01-30,29.1,21.1,24.4,68.1,0.062,22.3
"San Juan, National Capital Region, Philippines",2000-01-31,27.1,21.1,24.4,67.3,0.291,25.9
"San Juan, National Capital Region, Philippines",2000-02-01,28.1,22.9,25,72.7,1.057,14.8
"San Juan, National Capital Region, Philippines",2000-02-02,29.1,22.8,25.5,74.7,0.003,18.4
"San Juan, National Capital Region, Philippines",2000-02-03,28.1,23.1,25.6,77.1,2.829,11.2
"San Juan, National Capital Region, Philippines",2000-02-04,29.1,22.1,25.8,81.9,4.91,22.3
"San Juan, National Capital Region, Philippines",2000-02-05,28.1,24.1,25.7,85.1,22.88,18.4
"San Juan, National Capital Region, Philippines",2000-02-06,30.1,23.8,26.3,83,3.213,13
"San Juan, National Capital Region, Philippines",2000-02-07,30.4,24.1,27.3,80.4,0.01,18.4
"San Juan, National Capital Region, Philippines",2000-02-08,29.1,24.1,26.1,79.3,4.146,18.4
"San Juan, National Capital Region, Philippines",2000-02-09,29.1,23.9,25.8,71,0.117,29.5
"San Juan, National Capital Region, Philippines",2000-02-10,29.1,22.1,25.6,73,0.027,18.4
"San Juan, National Capital Region, Philippines",2000-02-11,28.8,23.3,25.8,77,0.115,18.4
"San Juan, National Capital Region, Philippines",2000-02-12,31.1,24.1,27,76.8,0.312,13
"San Juan, National Capital Region, Philippines",2000-02-13,32.1,24.1,27.7,76.2,0,14.8
"San Juan, National Capital Region, Philippines",2000-02-14,32.1,25.1,27.9,75.2,0,11.2
"San Juan, National Capital Region, Philippines",2000-02-15,30.4,24.8,27.2,78.1,3.598,14.8
"San Juan, National Capital Region, Philippines",2000-02-16,30.1,25.1,26.7,70.9,0.002,38.6
"San Juan, National Capital Region, Philippines",2000-02-17,29.1,24.1,26.2,72.5,0.346,22.3
"San Juan, National Capital Region, Philippines",2000-02-18,31.1,24,27,68.6,0.006,22.3
"San Juan, National Capital Region, Philippines",2000-02-19,32.1,24.1,27.9,69.3,0.002,22.3
"San Juan, National Capital Region, Philippines",2000-02-20,33.1,25.1,28.4,71.6,0.002,13
"San Juan, National Capital Region, Philippines",2000-02-21,32.2,26.1,28.4,71.6,0.002,22.3
"San Juan, National Capital Region, Philippines",2000-02-22,32.1,25.1,28.3,68.6,0,25.9
"San Juan, National Capital Region, Philippines",2000-02-23,32.1,24.1,28,69,0,22.3
"San Juan, National Capital Region, Philippines",2000-02-24,32.1,22.8,27.5,68.6,0,25.9
"San Juan, National Capital Region, Philippines",2000-02-25,32.1,23.5,27.6,68.6,0,22.3
"San Juan, National Capital Region, Philippines",2000-02-26,33.1,23.1,28.1,68.5,0.002,25.9
"San Juan, National Capital Region, Philippines",2000-02-27,32.1,24.7,27.5,69,0.001,22.3
"San Juan, National Capital Region, Philippines",2000-02-28,31.1,23.8,27.5,67.7,0.004,18.4
"San Juan, National Capital Region, Philippines",2000-02-29,32.5,24.1,27.9,65.6,0.084,25.9
"San Juan, National Capital Region, Philippines",2000-03-01,32.1,24.6,28.1,62.3,0,25.9
"San Juan, National Capital Region, Philippines",2000-03-02,33.1,24.5,28.4,65.4,0.631,22.3
"San Juan, National Capital Region, Philippines",2000-03-03,29.1,24.1,26,80.4,1.826,18.4
"San Juan, National Capital Region, Philippines",2000-03-04,32.1,24,27.9,76.1,8.114,29.5
"San Juan, National Capital Region, Philippines",2000-03-05,33.1,25,28.2,76.7,5.214,18.4
"San Juan, National Capital Region, Philippines",2000-03-06,32.1,24.1,27.9,78.1,1.116,14.8
"San Juan, National Capital Region, Philippines",2000-03-07,31.1,25.1,28.1,77.4,0.561,22.3
"San Juan, National Capital Region, Philippines",2000-03-08,33.1,25.8,28.4,73.7,8.703,11.2
"San Juan, National Capital Region, Philippines",2000-03-09,31.1,24.7,27.5,76.9,7.313,14.8
"San Juan, National Capital Region, Philippines",2000-03-10,33.1,25.2,28.8,72,0.901,25.9
"San Juan, National Capital Region, Philippines",2000-03-11,34.1,25.6,29.3,67.5,0,14.8
"San Juan, National Capital Region, Philippines",2000-03-12,33.1,25.1,28.8,69.5,2.187,16.6
"San Juan, National Capital Region, Philippines",2000-03-13,33.1,25.1,28.3,69.6,2.118,29.8
"San Juan, National Capital Region, Philippines",2000-03-14,32.1,23.4,27.6,70,1.913,27.7
"San Juan, National Capital Region, Philippines",2000-03-15,33.1,24.1,28,66.3,0,22.3
"San Juan, National Capital Region, Philippines",2000-03-16,32.1,23.6,27.6,70.4,0,14.8
"San Juan, National Capital Region, Philippines",2000-03-17,32.7,25,28.6,63.7,0.001,22.3
"San Juan, National Capital Region, Philippines",2000-03-18,32.1,24.9,28.3,64.9,0,18.4
"San Juan, National Capital Region, Philippines",2000-03-19,33.1,25.1,28.1,74.3,13.368,22.3
"San Juan, National Capital Region, Philippines",2000-03-20,29.3,25.1,27.1,74.2,0.354,15.6
"San Juan, National Capital Region, Philippines",2000-03-21,31.1,23.1,27.3,70.2,0.017,16.6
"San Juan, National Capital Region, Philippines",2000-03-22,29.4,25,27.4,73.4,0.002,13
"San Juan, National Capital Region, Philippines",2000-03-23,32.1,24.8,27.8,74.8,0.323,14.4
"San Juan, National Capital Region, Philippines",2000-03-24,32.1,24.7,28,74.2,0.089,18.4
"San Juan, National Capital Region, Philippines",2000-03-25,31.1,25.5,27.9,69.9,282.445,18.4
"San Juan, National Capital Region, Philippines",2000-03-26,32.1,25.1,28.1,67.9,0.003,18.4
"San Juan, National Capital Region, Philippines",2000-03-27,30.2,25.1,27.3,72.8,2.906,18.4
"San Juan, National Capital Region, Philippines",2000-03-28,32.3,23.8,28,69.4,0,25.9
"San Juan, National Capital Region, Philippines",2000-03-29,32.1,23.1,28.1,67.8,0.714,50.4
"San Juan, National Capital Region, Philippines",2000-03-30,32.1,25.1,28.5,69.9,1.422,22.3
"San Juan, National Capital Region, Philippines",2000-03-31,34.1,25.1,29,69.2,7.295,18.4
"San Juan, National Capital Region, Philippines",2000-04-01,33.1,26.1,29.5,66.5,0,25.9
"San Juan, National Capital Region, Philippines",2000-04-02,34.1,25.1,29.6,63.8,0.017,22.3
"San Juan, National Capital Region, Philippines",2000-04-03,35.1,26.3,29.8,66.5,0.003,25.9
"San Juan, National Capital Region, Philippines",2000-04-04,34.1,26.1,29.1,71.6,0,18.4
"San Juan, National Capital Region, Philippines",2000-04-05,33.1,26,29.3,67.8,0.304,20.5
"San Juan, National Capital Region, Philippines",2000-04-06,32.1,25.2,28.8,68.4,0.039,24.9
"San Juan, National Capital Region, Philippines",2000-04-07,32.4,25.1,28.3,74.2,1.763,22.3
"San Juan, National Capital Region, Philippines",2000-04-08,33.1,25,28.7,73,5.594,25.9
"San Juan, National Capital Region, Philippines",2000-04-09,33.1,25.8,29.4,65.4,0.251,29.5
"San Juan, National Capital Region, Philippines",2000-04-10,34.1,26,29.7,66.8,0.778,22.3
"San Juan, National Capital Region, Philippines",2000-04-11,34.1,25.1,29.6,62.9,0,22.3
"San Juan, National Capital Region, Philippines",2000-04-12,34.1,25.1,29.5,65.2,0.005,18.4
"San Juan, National Capital Region, Philippines",2000-04-13,34.1,25.2,30.4,62.4,0,18.4
"San Juan, National Capital Region, Philippines",2000-04-14,35.1,26.1,30.4,63.3,0,22.3
"San Juan, National Capital Region, Philippines",2000-04-15,35.1,28.1,31.5,62.4,0,11.2
"San Juan, National Capital Region, Philippines",2000-04-16,34.1,27.7,30.3,66.6,0.002,18.4
"San Juan, National Capital Region, Philippines",2000-04-17,34.1,26.5,30.2,66,0.621,22.3
"San Juan, National Capital Region, Philippines",2000-04-18,34.1,26.4,30.3,63.6,0.493,20.5
"San Juan, National Capital Region, Philippines",2000-04-19,34.1,25.9,30.3,62.7,0.412,18.4
"San Juan, National Capital Region, Philippines",2000-04-20,32.2,26.1,28.9,75,4.036,23.6
"San Juan, National Capital Region, Philippines",2000-04-21,34.1,27,30.2,68.9,0,18.4
"San Juan, National Capital Region, Philippines",2000-04-22,36.1,27.1,31,67.6,0.039,16.6
"San Juan, National Capital Region, Philippines",2000-04-23,35.1,28.1,30.7,69.2,0.043,18.4
"San Juan, National Capital Region, Philippines",2000-04-24,36.1,27.1,30.8,67.2,1.814,14.8
"San Juan, National Capital Region, Philippines",2000-04-25,36.1,26.7,31.2,66.1,3.909,18.4
"San Juan, National Capital Region, Philippines",2000-04-26,35.1,27.1,31.2,65.8,0,25.5
"San Juan, National Capital Region, Philippines",2000-04-27,35.1,27.6,30.8,67.5,1.047,16.6
"San Juan, National Capital Region, Philippines",2000-04-28,35.1,27.1,31.4,60,0,25.9
"San Juan, National Capital Region, Philippines",2000-04-29,35.2,26,31.1,62.5,0,25.9
"San Juan, National Capital Region, Philippines",2000-04-30,35.1,27.1,31.4,59.9,0,16.6
"San Juan, National Capital Region, Philippines",2000-05-01,36.1,28.1,31.6,64.5,0,14.8
"San Juan, National Capital Region, Philippines",2000-05-02,35.4,29.1,31.3,65.1,0,11.2
"San Juan, National Capital Region, Philippines",2000-05-03,35.1,28.1,30.8,67.6,0,14.8
"San Juan, National Capital Region, Philippines",2000-05-04,35.1,26.1,29.6,68.8,0.628,11.2
"San Juan, National Capital Region, Philippines",2000-05-05,35.1,27.1,29.6,69.9,0.669,21.6
"San Juan, National Capital Region, Philippines",2000-05-06,33.1,27.1,30.2,67.9,1.142,14.8
"San Juan, National Capital Region, Philippines",2000-05-07,34.1,25.1,29.3,70.5,0.531,18.4
"San Juan, National Capital Region, Philippines",2000-05-08,32.1,26.7,28.9,69.3,4.4,21.3
"San Juan, National Capital Region, Philippines",2000-05-09,33.1,26.1,28.9,67.6,0.199,14.8
"San Juan, National Capital Region, Philippines",2000-05-10,33.1,26.1,29.1,69.1,0,29.5
"San Juan, National Capital Region, Philippines",2000-05-11,33.1,26.1,29.7,67.7,0,29.5
"San Juan, National Capital Region, Philippines",2000-05-12,33.1,26,28.7,77,26.543,14.8
"San Juan, National Capital Region, Philippines",2000-05-13,30.1,26.1,27.4,80.7,5.942,14.8
"San Juan, National Capital Region, Philippines",2000-05-14,32.1,25.1,27.3,83,5.979,14.8
"San Juan, National Capital Region, Philippines",2000-05-15,27.1,24.7,25.7,91.2,17.226,35.4
"San Juan, National Capital Region, Philippines",2000-05-16,28.1,25.1,25.8,92.4,56.307,14.8
"San Juan, National Capital Region, Philippines",2000-05-17,30.1,25.2,27,86.6,35.224,18.4
"San Juan, National Capital Region, Philippines",2000-05-18,28.7,25.1,26.4,91,116.641,18.4
"San Juan, National Capital Region, Philippines",2000-05-19,28.1,25.3,26.8,86.4,45.888,25.9
"San Juan, National Capital Region, Philippines",2000-05-20,30.1,25.3,28.2,80.3,1.855,30.1
"San Juan, National Capital Region, Philippines",2000-05-21,31.1,25.1,27.3,83,15.718,22.3
"San Juan, National Capital Region, Philippines",2000-05-22,31.1,25.1,28,80.6,5.967,22.3
"San Juan, National Capital Region, Philippines",2000-05-23,31.1,26.8,28.9,79.9,12.344,22.3
"San Juan, National Capital Region, Philippines",2000-05-24,32.4,26,29.3,77.8,26.38,25.9
"San Juan, National Capital Region, Philippines",2000-05-25,32.5,26.1,28.2,78.7,31.74,18.4
"San Juan, National Capital Region, Philippines",2000-05-26,32.1,26.1,29.1,75.9,12.882,25.9
"San Juan, National Capital Region, Philippines",2000-05-27,32.1,26.1,28.9,77.6,25.455,12.3
"San Juan, National Capital Region, Philippines",2000-05-28,32.1,26.1,28.7,78.4,21.821,14.8
"San Juan, National Capital Region, Philippines",2000-05-29,32.1,25.7,28.6,78.7,2.748,18.4
"San Juan, National Capital Region, Philippines",2000-05-30,33.1,26.1,29.3,73.9,0.04,14.8
"San Juan, National Capital Region, Philippines",2000-05-31,34.1,26.5,30.6,66.2,0,22.3
"San Juan, National Capital Region, Philippines",2000-06-01,33.5,26.1,30,64.3,0.009,22.3
"San Juan, National Capital Region, Philippines",2000-06-02,33.1,26.1,29.6,67.4,1.232,18.4
"San Juan, National Capital Region, Philippines",2000-06-03,34.1,26,29.2,73.4,6.948,14.8
"San Juan, National Capital Region, Philippines",2000-06-04,34.1,26.2,29.5,72.7,9.782,22.3
"San Juan, National Capital Region, Philippines",2000-06-05,34.1,26,29.6,75.8,3.249,25.9
"San Juan, National Capital Region, Philippines",2000-06-06,33.1,27,29.7,74.7,3.571,18.4
"San Juan, National Capital Region, Philippines",2000-06-07,32.1,24.1,28.2,81,10.383,22.3
"San Juan, National Capital Region, Philippines",2000-06-08,32.2,25.4,28.7,74.6,0.437,22.3
"San Juan, National Capital Region, Philippines",2000-06-09,33.1,25.6,28.8,74,0.301,14.8
"San Juan, National Capital Region, Philippines",2000-06-10,32.1,26.1,28.1,78.5,1.356,21.6
"San Juan, National Capital Region, Philippines",2000-06-11,33.1,25.1,28.4,78.5,12.763,18.4
"San Juan, National Capital Region, Philippines",2000-06-12,32.1,25.1,29.1,77.2,2.084,25.9
"San Juan, National Capital Region, Philippines",2000-06-13,31.5,26.1,28.8,78,3.445,29.5
"San Juan, National Capital Region, Philippines",2000-06-14,31.3,25.1,28.5,77.7,11.325,33.5
"San Juan, National Capital Region, Philippines",2000-06-15,30.1,27.1,28.5,79.6,5.256,14.8
"San Juan, National Capital Region, Philippines",2000-06-16,32.1,26.1,28.3,79.5,24.805,17.1
"San Juan, National Capital Region, Philippines",2000-06-17,32.1,26.1,28.7,79,0.334,14.7
"San Juan, National Capital Region, Philippines",2000-06-18,33.5,26.1,29,77.9,0.087,18.4
"San Juan, National Capital Region, Philippines",2000-06-19,33.1,26,29.1,77.3,10.92,14.8
"San Juan, National Capital Region, Philippines",2000-06-20,32.1,24.1,28.1,79.2,1.414,14.8
"San Juan, National Capital Region, Philippines",2000-06-21,33.1,25.1,29,74.2,10.387,11.2
"San Juan, National Capital Region, Philippines",2000-06-22,33.1,25.1,28.7,76,1.695,14.8
"San Juan, National Capital Region, Philippines",2000-06-23,31.2,25.1,27.5,83.2,11.519,13
"San Juan, National Capital Region, Philippines",2000-06-24,30.4,26.1,28.2,78.2,2.058,11.2
"San Juan, National Capital Region, Philippines",2000-06-25,30.3,25.8,28.5,76.4,0.036,11.2
"San Juan, National Capital Region, Philippines",2000-06-26,33.1,26.1,29.3,72.4,1.706,22.3
"San Juan, National Capital Region, Philippines",2000-06-27,31.1,25.6,27.9,80.1,3.189,7.9
"San Juan, National Capital Region, Philippines",2000-06-28,33.1,26.1,29.3,74.7,0.063,14.8
"San Juan, National Capital Region, Philippines",2000-06-29,31.1,26.1,27.9,80.7,5.779,14.8
"San Juan, National Capital Region, Philippines",2000-06-30,29.8,25.1,27.1,83.9,12.712,6.4
"San Juan, National Capital Region, Philippines",2000-07-01,30.1,25.1,26.6,89.1,40.268,9
"San Juan, National Capital Region, Philippines",2000-07-02,28.5,25,26.4,89.2,10.344,7.4
"San Juan, National Capital Region, Philippines",2000-07-03,26.1,24.7,25.2,93.5,69.762,14.8
"San Juan, National Capital Region, Philippines",2000-07-04,29.1,24.1,26.1,89.4,49.521,26.3
"San Juan, National Capital Region, Philippines",2000-07-05,27.1,25,25.7,92.8,2.421,54
"San Juan, National Capital Region, Philippines",2000-07-06,31.1,25.1,26.7,87.9,64.526,48.2
"San Juan, National Capital Region, Philippines",2000-07-07,27.1,24.1,25.9,91.7,80.797,37.1
"San Juan, National Capital Region, Philippines",2000-07-08,28.1,24.1,25.5,87.5,23.487,35.4
"San Juan, National Capital Region, Philippines",2000-07-09,27.1,24.1,25.3,92.9,74.104,18.4
"San Juan, National Capital Region, Philippines",2000-07-10,31.1,24.9,27.5,81.7,3.744,29.5
"San Juan, National Capital Region, Philippines",2000-07-11,32.1,24.1,27.6,80.8,1.011,16.9
"San Juan, National Capital Region, Philippines",2000-07-12,28.2,24.1,26.1,86.9,5.317,11.2
"San Juan, National Capital Region, Philippines",2000-07-13,25.5,24.1,24.8,96.4,47.149,22.3
"San Juan, National Capital Region, Philippines",2000-07-14,26.1,24.1,25,96.2,17.484,18.4
"San Juan, National Capital Region, Philippines",2000-07-15,28.1,24.1,25.4,90.5,38.598,22.3
"San Juan, National Capital Region, Philippines",2000-07-16,31.1,24.1,27.9,76.3,7.56,18.4
"San Juan, National Capital Region, Philippines",2000-07-17,32.2,25.3,28.6,75,0,19.1
"San Juan, National Capital Region, Philippines",2000-07-18,31.6,26.1,28.8,75.3,0.002,21.1
"San Juan, National Capital Region, Philippines",2000-07-19,30.1,24.8,27.5,78.3,3.354,29.5
"San Juan, National Capital Region, Philippines",2000-07-20,31.1,24.1,26.8,79.4,16.795,15.4
"San Juan, National Capital Region, Philippines",2000-07-21,29.1,24.7,27,79.4,1.909,32.4
"San Juan, National Capital Region, Philippines",2000-07-22,28.3,25.1,26.8,80.6,0,22.3
"San Juan, National Capital Region, Philippines",2000-07-23,30.1,25.1,27.1,80.1,1.492,29.5
"San Juan, National Capital Region, Philippines",2000-07-24,29.3,25.1,26.5,81.1,14.637,29.5
"San Juan, National Capital Region, Philippines",2000-07-25,31.1,24.7,27.2,80.4,25.431,30
"San Juan, National Capital Region, Philippines",2000-07-26,31.1,24.1,27.7,76.2,0,29.5
"San Juan, National Capital Region, Philippines",2000-07-27,29.8,25.1,27,79.6,16.458,22.3
"San Juan, National Capital Region, Philippines",2000-07-28,30.4,25.1,27.8,76.3,0.464,29.5
"San Juan, National Capital Region, Philippines",2000-07-29,31.3,25.1,28.5,75.9,0,33.5
"San Juan, National Capital Region, Philippines",2000-07-30,31.5,26.1,28.8,71.8,0,29.5
"San Juan, National Capital Region, Philippines",2000-07-31,32.1,25.1,28.5,74.7,0,18.4
"San Juan, National Capital Region, Philippines",2000-08-01,32.5,26.1,28.6,74.5,0.572,18.4
"San Juan, National Capital Region, Philippines",2000-08-02,32.2,25.1,28.2,76.3,4.779,29.5
"San Juan, National Capital Region, Philippines",2000-08-03,31.7,24,27.6,77.4,42.699,25.9
"San Juan, National Capital Region, Philippines",2000-08-04,30.5,24.1,26.5,83.5,8.81,25.9
"San Juan, National Capital Region, Philippines",2000-08-05,30.1,24.3,26.7,84.4,36.133,14.8
"San Juan, National Capital Region, Philippines",2000-08-06,29.1,24.1,26.1,85.2,33.088,22.3
"San Juan, National Capital Region, Philippines",2000-08-07,30.6,24.6,27.7,79.6,0.001,31.3
"San Juan, National Capital Region, Philippines",2000-08-08,31.1,26,28.4,74.2,0,22.3
"San Juan, National Capital Region, Philippines",2000-08-09,32,26.1,28.9,77.8,0,25.9
"San Juan, National Capital Region, Philippines",2000-08-10,32.5,27,29.5,73.8,0.004,29.5
"San Juan, National Capital Region, Philippines",2000-08-11,32.3,27.1,29.2,70.5,1.167,29.5
"San Juan, National Capital Region, Philippines",2000-08-12,32.1,26.1,28.9,73.9,0,29.5
"San Juan, National Capital Region, Philippines",2000-08-13,31.9,26.1,29.2,72.2,0.013,25.9
"San Juan, National Capital Region, Philippines",2000-08-14,32.1,26.1,29.2,72.4,0,27.7
"San Juan, National Capital Region, Philippines",2000-08-15,32.1,26.1,28.8,74.8,8.552,25.9
"San Juan, National Capital Region, Philippines",2000-08-16,32.1,25.8,28.4,76.6,11.399,16
"San Juan, National Capital Region, Philippines",2000-08-17,32.1,26.1,28.7,74.1,0.678,22.3
"San Juan, National Capital Region, Philippines",2000-08-18,30.1,26,28.1,78.8,18.931,14.8
"San Juan, National Capital Region, Philippines",2000-08-19,30.1,25.1,28.1,78.8,3.202,18.4
"San Juan, National Capital Region, Philippines",2000-08-20,32.3,25.1,28.3,77.5,0,18.4
"San Juan, National Capital Region, Philippines",2000-08-21,30.1,24.9,26.9,80.4,14.636,13
"San Juan, National Capital Region, Philippines",2000-08-22,28.1,25.1,25.7,88.9,37.402,25.9
"San Juan, National Capital Region, Philippines",2000-08-23,29.1,24.1,26.8,84.9,16.396,24.8
"San Juan, National Capital Region, Philippines",2000-08-24,32.1,25.1,28.9,73.4,0,22.3
"San Juan, National Capital Region, Philippines",2000-08-25,32.1,25.1,28.5,74.4,0.345,22.3
"San Juan, National Capital Region, Philippines",2000-08-26,30.4,26.1,28.3,75.1,0.609,28.8
"San Juan, National Capital Region, Philippines",2000-08-27,31.2,26.1,28.7,75.6,0.302,29.5
"San Juan, National Capital Region, Philippines",2000-08-28,31.1,25.1,27.6,81.1,19.958,44.3
"San Juan, National Capital Region, Philippines",2000-08-29,30.1,25.1,27,81.1,27.594,33.5
"San Juan, National Capital Region, Philippines",2000-08-30,27.1,25.1,26.2,90.6,43.54,29.5
"San Juan, National Capital Region, Philippines",2000-08-31,31.1,24.1,27.8,81.5,2.856,33.5
"San Juan, National Capital Region, Philippines",2000-09-01,32.1,25.1,28.1,75.9,0.71,29.5
"San Juan, National Capital Region, Philippines",2000-09-02,29.2,25.1,27.3,78.5,0.907,27.3
"San Juan, National Capital Region, Philippines",2000-09-03,27.1,23.1,25,89.5,56.486,22.3
"San Juan, National Capital Region, Philippines",2000-09-04,28.5,23.1,25.9,86,169.494,33.5
"San Juan, National Capital Region, Philippines",2000-09-05,30.1,24.1,27,80.4,8.037,25.9
"San Juan, National Capital Region, Philippines",2000-09-06,31.1,24.1,27.4,80.8,33.315,44.3
"San Juan, National Capital Region, Philippines",2000-09-07,30.1,24.1,26.8,84.9,32.446,37.1
"San Juan, National Capital Region, Philippines",2000-09-08,30.4,25.4,27.7,78.2,11.397,25.9
"San Juan, National Capital Region, Philippines",2000-09-09,30.1,25.1,27.5,80.7,1.09,29.5
"San Juan, National Capital Region, Philippines",2000-09-10,29.1,24.9,26.6,85.2,39.599,37.1
"San Juan, National Capital Region, Philippines",2000-09-11,29.6,25.1,27.1,83.8,4.697,40.7
"San Juan, National Capital Region, Philippines",2000-09-12,31.1,24.1,26.8,85.4,11.895,37.1
"San Juan, National Capital Region, Philippines",2000-09-13,31.3,25.1,27.7,80.5,0.007,33.5
"San Juan, National Capital Region, Philippines",2000-09-14,31.1,25.1,27.4,81.5,8.154,29.5
"San Juan, National Capital Region, Philippines",2000-09-15,31.1,25.1,28,79.4,16.813,29.5
"San Juan, National Capital Region, Philippines",2000-09-16,30.1,26,27.5,80.5,1.056,33.5
"San Juan, National Capital Region, Philippines",2000-09-17,32.1,25.1,28.6,75.5,0.554,18.4
"San Juan, National Capital Region, Philippines",2000-09-18,31.1,25.1,28.4,74.6,0.047,14.4
"San Juan, National Capital Region, Philippines",2000-09-19,31.4,25.1,28.2,75.7,0.614,18.4
"San Juan, National Capital Region, Philippines",2000-09-20,32.1,25.1,27.7,78.9,6.379,18.4
"San Juan, National Capital Region, Philippines",2000-09-21,31.1,25.1,27.9,78.8,0.675,18.4
"San Juan, National Capital Region, Philippines",2000-09-22,30.1,25.9,27.6,80.1,1.667,11.2
"San Juan, National Capital Region, Philippines",2000-09-23,29.5,24.8,27.4,81.3,0.626,11.2
"San Juan, National Capital Region, Philippines",2000-09-24,32.1,25.1,27.9,77,1.262,11.2
"San Juan, National Capital Region, Philippines",2000-09-25,30.1,25.1,27,80.2,2.392,14.8
"San Juan, National Capital Region, Philippines",2000-09-26,32.1,24.1,27,79.1,4.987,15.9
"San Juan, National Capital Region, Philippines",2000-09-27,32.1,25.1,27.6,81.2,12.38,18.4
"San Juan, National Capital Region, Philippines",2000-09-28,32.1,24.8,28,78.3,3.465,11.2
"San Juan, National Capital Region, Philippines",2000-09-29,32.1,24.5,28.2,78.1,6.724,25.9
"San Juan, National Capital Region, Philippines",2000-09-30,32.1,23.8,27.9,80.1,2.976,14.8
"San Juan, National Capital Region, Philippines",2000-10-01,31.1,25.2,27.7,80.9,17.52,14.8
"San Juan, National Capital Region, Philippines",2000-10-02,34.1,24.3,28.5,75,3.335,11.2
"San Juan, National Capital Region, Philippines",2000-10-03,33.1,24.3,29.1,71.2,0.582,22.3
"San Juan, National Capital Region, Philippines",2000-10-04,32.1,25.1,28.6,73.8,0.015,22.3
"San Juan, National Capital Region, Philippines",2000-10-05,31.1,25.1,28.5,73.3,0.199,26.6
"San Juan, National Capital Region, Philippines",2000-10-06,33.1,25.5,29.1,71.3,0.534,17.8
"San Juan, National Capital Region, Philippines",2000-10-07,30,25,27.2,80.4,10.119,15.7
"San Juan, National Capital Region, Philippines",2000-10-08,29.1,24.1,26.2,84.9,40.409,14.8
"San Juan, National Capital Region, Philippines",2000-10-09,30.1,24.8,27.2,82.7,5.145,22.3
"San Juan, National Capital Region, Philippines",2000-10-10,29.1,24.1,26.1,85.8,17.135,18.4
"San Juan, National Capital Region, Philippines",2000-10-11,31.1,24.1,27.6,76.9,9.209,22.3
"San Juan, National Capital Region, Philippines",2000-10-12,33.1,25.1,29.2,75.2,0.005,12
"San Juan, National Capital Region, Philippines",2000-10-13,30.3,25.5,28.1,78.5,0.383,14.8
"San Juan, National Capital Region, Philippines",2000-10-14,31.1,25.6,28.2,76.4,0,14.8
"San Juan, National Capital Region, Philippines",2000-10-15,29.5,26.1,27.8,77.1,0.567,14.1
"San Juan, National Capital Region, Philippines",2000-10-16,28.1,25.1,26.4,80.6,0.733,13
